dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
1.326672,1,1,1,6,1,1,0,1,0.1,0.1364,0.54,0.0896
1.3260672,1,1,1,14,0,1,1,3,0.22,0.2273,0.75,0.1642
1.3136256,3,0,8,23,0,4,1,2,0.7,0.6667,0.74,0.1343
1.3137984,3,0,8,0,0,6,0,1,0.6,0.5455,0.88,0.0
1.2962592,1,0,1,19,0,6,0,2,0.22,0.2121,0.69,0.2537
1.3326336,2,1,3,7,0,0,0,2,0.4,0.4091,0.94,0.3284
1.30248,2,0,4,17,0,1,1,1,0.74,0.6667,0.48,0.5224
1.3245984,1,0,12,5,0,5,1,1,0.36,0.3485,0.93,0.194
1.3105152,3,0,7,0,0,3,1,1,0.76,0.7121,0.62,0.0
1.3338432,2,1,4,4,0,0,0,1,0.4,0.4091,0.4,0.0
1.3304736,1,1,2,21,0,3,1,3,0.42,0.4242,0.88,0.1642
1.3203648,4,0,11,13,0,5,1,1,0.44,0.4394,0.51,0.4179
1.3391136,2,1,6,2,0,5,1,1,0.56,0.5303,0.56,0.0
1.317168,4,0,9,0,0,3,1,1,0.6,0.5455,0.88,0.0
1.351728,4,1,11,9,0,4,1,3,0.36,0.3636,0.57,0.1045
1.309824,3,0,7,3,0,2,1,1,0.66,0.6212,0.74,0.2239
1.3324608,2,1,3,0,0,5,1,1,0.56,0.5303,0.83,0.0
1.3471488,3,1,9,17,0,0,0,1,0.7,0.6364,0.37,0.2537
1.3347936,2,1,4,1,0,4,1,3,0.42,0.4242,0.77,0.1045
1.3513824,4,1,10,15,0,0,0,2,0.5,0.4848,0.63,0.4925
1.3169088,4,0,9,2,0,0,0,3,0.6,0.5152,0.94,0.0
1.3152672,3,0,9,4,0,2,1,2,0.54,0.5152,0.94,0.2985
1.303776,2,0,4,6,0,2,1,1,0.56,0.5303,0.88,0.2239
1.343088,3,1,7,20,0,2,1,1,0.74,0.697,0.66,0.1642
1.3394592,2,1,6,10,0,2,1,3,0.64,0.5758,0.89,0.2836
1.323216,4,0,12,19,0,3,1,3,0.34,0.2879,0.87,0.6418
1.2966048,1,0,2,15,0,3,1,1,0.38,0.3939,0.76,0.3284
1.3493952,4,1,10,19,0,5,1,1,0.62,0.5909,0.73,0.1642
1.315008,3,0,9,14,0,6,0,2,0.72,0.6818,0.66,0.1642
1.3088736,3,0,6,14,0,5,1,1,0.78,0.697,0.43,0.2836
1.3354848,2,1,4,16,0,5,1,1,0.52,0.5,0.29,0.2537
1.3485312,4,1,9,16,0,2,1,1,0.66,0.6212,0.39,0.2985
1.3015296,2,0,3,23,0,4,1,3,0.26,0.2576,1.0,0.1642
1.317168,4,0,9,23,0,3,1,1,0.6,0.5152,0.94,0.1343
1.3156992,3,0,9,8,0,0,0,1,0.64,0.5909,0.78,0.0
1.2998016,1,0,3,10,0,5,1,2,0.32,0.303,0.57,0.2985
1.3509504,4,1,10,3,0,2,1,1,0.44,0.4394,0.77,0.1343
1.3392864,2,1,6,15,0,0,0,1,0.84,0.7273,0.3,0.2239
1.3052448,2,0,5,0,0,5,1,2,0.52,0.5,0.83,0.1642
1.342656,3,1,7,15,0,4,1,1,0.84,0.7727,0.47,0.0896
1.340064,2,1,6,16,0,2,1,1,0.8,0.7576,0.55,0.2239
1.3566528,1,1,12,14,0,5,1,2,0.3,0.303,0.49,0.1343
1.3087008,3,0,6,18,0,3,1,2,0.8,0.7727,0.59,0.2537
1.3303872,1,1,2,11,0,2,1,1,0.34,0.3182,0.36,0.2537
1.3496544,4,1,10,10,1,1,0,2,0.38,0.3939,0.68,0.1343
1.331424,1,1,3,11,0,0,0,1,0.36,0.3333,0.43,0.2836
1.341792,3,1,7,20,0,1,1,2,0.74,0.6818,0.55,0.1045
1.326672,1,1,1,4,1,1,0,1,0.12,0.1515,0.58,0.1045
1.318032,4,0,10,4,0,6,0,1,0.42,0.4242,0.94,0.1343
1.3118976,3,0,7,9,0,5,1,1,0.86,0.803,0.47,0.2537
1.3273632,1,1,1,19,0,2,1,1,0.44,0.4394,0.51,0.0896
1.3190688,4,0,10,8,0,4,1,1,0.44,0.4394,0.67,0.5224
1.3385088,2,1,6,7,0,5,1,2,0.64,0.5758,0.89,0.194
1.3461984,3,1,8,0,0,3,1,1,0.66,0.6212,0.69,0.0
1.3030848,2,0,4,13,0,1,1,2,0.56,0.5303,0.49,0.1642
1.330128,1,1,2,9,0,6,0,3,0.22,0.197,0.75,0.3284
1.3038624,2,0,4,15,0,3,1,1,0.7,0.6515,0.65,0.4925
1.34568,3,1,8,4,0,4,1,1,0.62,0.5758,0.83,0.0
1.3510368,4,1,10,12,0,3,1,1,0.62,0.6061,0.61,0.0896
1.3513824,4,1,10,7,0,0,0,2,0.5,0.4848,0.59,0.2985
1.3377312,2,1,5,0,0,3,1,1,0.62,0.5909,0.78,0.1343
1.3245984,1,0,12,6,0,5,1,1,0.38,0.3939,0.82,0.2537
1.355184,4,1,12,9,0,2,1,1,0.34,0.303,0.61,0.3881
1.3172544,4,0,9,18,0,4,1,1,0.64,0.6212,0.41,0.2239
1.3246848,1,0,12,21,0,6,0,1,0.26,0.2576,0.56,0.1642
1.3326336,2,1,3,17,0,0,0,1,0.5,0.4848,0.72,0.0896
1.3484448,4,1,9,14,0,1,1,1,0.6,0.6061,0.28,0.0
1.3493088,4,1,10,12,0,4,1,2,0.72,0.6667,0.54,0.194
1.3254624,1,1,1,5,1,1,0,1,0.28,0.2576,0.45,0.3284
1.3501728,4,1,10,21,0,0,0,1,0.56,0.5303,0.73,0.4478
1.3122432,3,0,8,20,0,2,1,2,0.82,0.7576,0.46,0.2537
1.3389408,2,1,6,2,0,3,1,1,0.5,0.4848,0.68,0.0
1.3567392,1,1,12,15,0,6,0,2,0.24,0.2424,0.87,0.0
1.3254624,1,1,1,12,1,1,0,1,0.28,0.2727,0.36,0.2537
1.3092192,3,0,6,22,0,2,1,1,0.7,0.6515,0.7,0.2985
1.3395456,2,1,6,3,0,3,1,1,0.62,0.5758,0.83,0.194
1.322352,4,0,11,23,0,0,0,1,0.48,0.4697,0.72,0.2537
1.3169952,4,0,9,10,0,1,1,2,0.64,0.5758,0.89,0.194
1.3151808,3,0,9,14,1,1,0,1,0.74,0.697,0.7,0.1642
1.2993696,1,0,3,8,0,0,0,2,0.4,0.4091,1.0,0.2985
1.3405824,3,1,6,19,0,1,1,1,0.74,0.6515,0.27,0.4627
1.3260672,1,1,1,5,0,1,1,2,0.2,0.2273,0.64,0.0896
1.3303008,1,1,2,1,0,1,1,1,0.26,0.2576,0.65,0.2239
1.2961728,1,0,1,5,0,5,1,2,0.18,0.2121,0.8,0.1045
1.3311648,1,1,3,7,0,4,1,1,0.42,0.4242,0.77,0.3582
1.3385952,2,1,6,15,0,6,0,1,0.64,0.6212,0.38,0.2537
1.3497408,4,1,10,17,0,2,1,2,0.52,0.5,0.68,0.1642
1.2963456,1,0,1,9,0,0,0,2,0.16,0.2273,0.8,0.0
1.3112928,3,0,7,5,0,5,1,1,0.74,0.7121,0.79,0.1045
1.3294368,1,1,2,4,0,5,1,2,0.28,0.2727,0.93,0.194
1.3308192,1,1,3,0,0,0,0,2,0.4,0.4091,0.3,0.3582
1.340928,3,1,6,1,0,5,1,1,0.74,0.6667,0.51,0.1642
1.2999744,1,0,3,18,0,0,0,1,0.4,0.4091,0.43,0.3582
1.3207104,4,0,11,8,0,2,1,1,0.32,0.3333,0.93,0.1045
1.2969504,1,0,2,2,0,0,0,1,0.26,0.2273,0.6,0.3284
1.3112064,3,0,7,13,0,4,1,1,0.88,0.8939,0.56,0.2985
1.305504,2,0,5,21,0,1,1,1,0.58,0.5455,0.83,0.0
1.300752,2,0,3,8,0,2,1,2,0.4,0.4091,0.58,0.2985
1.3419648,3,1,7,16,0,3,1,1,0.8,0.7121,0.38,0.194
1.3398912,2,1,6,10,0,0,0,1,0.58,0.5455,0.64,0.0
1.3127616,3,0,8,9,0,1,1,1,0.76,0.697,0.55,0.3881
1.3256352,1,1,1,14,0,3,1,2,0.14,0.1212,0.46,0.2537
1.3489632,4,1,9,10,0,0,0,1,0.58,0.5455,0.46,0.1642
1.3496544,4,1,10,5,1,1,0,1,0.34,0.3182,0.76,0.2239
1.2952224,1,0,1,11,1,1,0,2,0.16,0.1515,0.55,0.194
1.3108608,3,0,7,7,0,0,0,1,0.64,0.6061,0.73,0.1642
1.3445568,3,1,8,8,0,5,1,3,0.62,0.5455,0.91,0.1642
1.3371264,2,1,5,11,0,3,1,1,0.7,0.6515,0.54,0.1343
1.3494816,4,1,10,0,0,6,0,1,0.56,0.5303,0.83,0.1642
1.299456,1,0,3,21,0,1,1,1,0.28,0.2727,0.38,0.2239
1.3355712,2,1,4,21,0,6,0,3,0.36,0.3485,0.71,0.194
1.3222656,4,0,11,21,0,6,0,2,0.38,0.3939,0.82,0.0
1.329264,1,1,2,13,0,3,1,1,0.4,0.4091,0.43,0.2836
1.353888,4,1,11,15,0,1,1,1,0.42,0.4242,0.35,0.0896
1.3343616,2,1,4,20,0,6,0,2,0.56,0.5303,0.46,0.1343
1.3282272,1,1,2,16,0,5,1,1,0.4,0.4091,0.37,0.1045
1.3438656,3,1,8,7,0,4,1,1,0.7,0.6667,0.79,0.0
1.3322016,1,1,3,3,0,2,1,2,0.54,0.5152,0.88,0.0
1.3028256,2,0,4,12,1,5,0,1,0.52,0.5,0.55,0.2836
1.3542336,4,1,11,23,0,5,1,2,0.3,0.3182,0.75,0.0896
1.3176864,4,0,10,21,0,2,1,1,0.5,0.4848,0.72,0.1343
1.2987648,1,0,2,1,0,0,0,1,0.26,0.2576,0.87,0.194
1.3068864,2,0,6,14,0,3,1,1,0.9,0.8182,0.37,0.2537
1.343952,3,1,8,0,0,5,1,1,0.72,0.6818,0.7,0.194
1.3235616,4,0,12,11,0,0,0,1,0.26,0.303,0.35,0.0
1.355184,4,1,12,22,0,2,1,1,0.3,0.2879,0.56,0.2239
1.3552704,4,1,12,2,0,3,1,1,0.28,0.2727,0.56,0.1642
1.3418784,3,1,7,7,0,2,1,2,0.7,0.6667,0.74,0.1045
1.3058496,2,0,5,13,0,5,1,3,0.6,0.6212,0.56,0.2836
1.3470624,3,1,9,8,0,6,0,1,0.7,0.6667,0.79,0.3284
1.336608,2,1,5,16,0,4,1,1,0.58,0.5455,0.3,0.4627
1.3499136,4,1,10,13,0,4,1,1,0.5,0.4848,0.31,0.1045
1.3095648,3,0,7,5,0,6,0,1,0.58,0.5455,0.73,0.1045
1.3296096,1,1,2,2,0,0,0,2,0.3,0.2879,0.36,0.2836
1.3130208,3,0,8,3,0,4,1,1,0.64,0.6212,0.57,0.1343
1.3023072,2,0,4,22,0,6,0,2,0.36,0.3485,0.93,0.1343
1.3023072,2,0,4,18,0,6,0,2,0.38,0.3939,0.82,0.1045
1.2947904,1,0,1,18,0,3,1,1,0.2,0.1515,0.47,0.5224
1.2969504,1,0,2,8,0,0,0,1,0.24,0.2576,0.65,0.1045
1.346112,3,1,8,12,0,2,1,1,0.8,0.7424,0.49,0.2836
1.3041216,2,0,4,10,0,6,0,1,0.48,0.4697,0.44,0.3881
1.3058496,2,0,5,0,0,5,1,1,0.46,0.4545,0.94,0.0896
1.3349664,2,1,4,15,0,6,0,1,0.72,0.6515,0.39,0.2537
1.335744,2,1,4,0,0,1,1,1,0.44,0.4394,0.72,0.1045
1.2966048,1,0,2,23,0,3,1,1,0.2,0.1667,0.44,0.4478
1.3144032,3,0,8,17,0,6,0,3,0.64,0.5758,0.89,0.8358
1.3064544,2,0,5,18,0,5,1,2,0.72,0.6818,0.62,0.2985
1.3526784,4,1,11,9,1,1,0,1,0.44,0.4394,0.88,0.1045
1.315872,3,0,9,5,0,2,1,1,0.56,0.5303,0.88,0.0
1.3297824,1,1,2,9,0,2,1,1,0.2,0.2273,0.75,0.1045
1.3239072,4,0,12,9,0,4,1,2,0.36,0.3333,0.62,0.2836
1.3481856,3,1,9,12,0,5,1,1,0.68,0.6364,0.57,0.1642
1.325808,1,1,1,4,0,5,1,1,0.22,0.2273,0.69,0.1343
1.34784,3,1,9,10,0,1,1,2,0.62,0.6061,0.65,0.194
1.3546656,4,1,12,22,0,3,1,1,0.32,0.2879,0.45,0.3881
1.3537152,4,1,11,3,0,6,0,1,0.28,0.2576,0.41,0.3582
1.3049856,2,0,5,1,0,2,1,1,0.46,0.4545,0.59,0.0896
1.298592,1,0,2,22,0,5,1,1,0.26,0.2121,0.48,0.4478
1.3421376,3,1,7,9,0,5,1,2,0.72,0.6667,0.51,0.0
1.3307328,1,1,3,2,0,6,0,3,0.36,0.3636,0.93,0.0896
1.3139712,3,0,8,17,0,1,1,1,0.74,0.6515,0.27,0.3284
1.3557024,4,1,12,17,0,1,1,2,0.4,0.4091,0.94,0.2537
1.3010976,2,0,3,9,0,6,0,1,0.24,0.2424,0.41,0.1343
1.309824,3,0,7,11,0,2,1,1,0.78,0.697,0.46,0.1045
1.3023072,2,0,4,5,0,6,0,2,0.3,0.2879,0.93,0.2239
1.3138848,3,0,8,3,0,0,0,1,0.66,0.6061,0.83,0.2239
1.3492224,4,1,10,10,0,3,1,1,0.66,0.6061,0.78,0.1642
1.3298688,1,1,2,11,0,3,1,1,0.36,0.3485,0.66,0.1642
1.3472352,3,1,9,20,0,1,1,1,0.6,0.6212,0.4,0.194
1.35,4,1,10,8,0,5,1,1,0.42,0.4242,0.71,0.0896
1.3347072,2,1,4,1,0,3,1,1,0.52,0.5,0.34,0.194
1.3308192,1,1,3,18,0,0,0,1,0.32,0.2727,0.33,0.6119
1.3104288,3,0,7,22,0,2,1,1,0.8,0.7273,0.46,0.1343
1.3164768,3,0,9,22,0,2,1,1,0.56,0.5303,0.94,0.0
1.33272,2,1,3,13,0,1,1,1,0.48,0.4697,0.29,0.6866
1.31112,3,0,7,9,0,3,1,1,0.74,0.697,0.7,0.0896
1.2986784,1,0,2,20,0,6,0,1,0.3,0.303,0.56,0.1642
1.3565664,1,1,12,9,0,4,1,1,0.26,0.2121,0.6,0.4925
1.3355712,2,1,4,20,0,6,0,2,0.38,0.3939,0.66,0.0
1.3242528,4,0,12,13,0,1,1,1,0.34,0.303,0.49,0.3284
1.3421376,3,1,7,6,0,5,1,2,0.7,0.6515,0.54,0.0
1.2979008,1,0,2,13,0,4,1,1,0.54,0.5152,0.34,0.2239
1.2966912,1,0,2,8,0,4,1,1,0.14,0.1212,0.5,0.3582
1.295136,1,0,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537
1.3462848,3,1,8,2,0,4,1,1,0.62,0.5909,0.73,0.0
1.3183776,4,0,10,8,0,3,1,2,0.54,0.5152,0.88,0.3881
1.3131072,3,0,8,3,0,5,1,1,0.62,0.6212,0.53,0.1642
1.3069728,2,0,6,14,0,4,1,1,0.78,0.6667,0.24,0.3284
1.3182048,4,0,10,12,1,1,0,2,0.7,0.6515,0.48,0.0896
1.3337568,2,1,4,5,0,6,0,1,0.32,0.3182,0.33,0.1642
1.319328,4,0,10,20,0,0,0,1,0.44,0.4394,0.72,0.0896
1.3243392,4,0,12,5,0,2,1,2,0.36,0.3788,0.57,0.0
1.3513824,4,1,10,2,0,0,0,2,0.5,0.4848,0.68,0.2985
1.3028256,2,0,4,17,1,5,0,2,0.5,0.4848,0.63,0.3881
1.3467168,3,1,9,22,0,2,1,1,0.74,0.697,0.7,0.2836
1.3300416,1,1,2,11,0,5,1,2,0.36,0.3636,0.81,0.1045
1.3315968,1,1,3,11,0,2,1,1,0.54,0.5152,0.73,0.2836
1.3360896,2,1,5,8,0,5,1,1,0.56,0.5303,0.88,0.0
1.3057632,2,0,5,17,0,4,1,1,0.56,0.5303,0.78,0.1642
1.3364352,2,1,5,1,0,2,1,2,0.52,0.5,0.59,0.2239
1.332288,2,1,3,2,0,3,1,1,0.5,0.4848,0.88,0.1343
1.352592,4,1,11,16,0,0,0,1,0.54,0.5152,0.42,0.2239
1.339632,2,1,6,14,0,4,1,1,0.7,0.6515,0.54,0.2836
1.32192,4,0,11,0,0,2,1,3,0.38,0.3939,0.94,0.1045
1.3027392,2,0,4,4,0,4,1,1,0.34,0.3636,0.76,0.0
1.2946176,1,0,1,2,0,1,1,1,0.12,0.1212,0.5,0.2239
1.3432608,3,1,7,20,0,4,1,1,0.86,0.8182,0.5,0.2537
1.31112,3,0,7,18,0,3,1,1,0.84,0.8333,0.59,0.2239
1.3353984,2,1,4,19,0,4,1,2,0.54,0.5152,0.77,0.2239
1.3226112,4,0,11,11,0,3,1,1,0.38,0.3939,0.54,0.2985
1.3027392,2,0,4,16,0,4,1,1,0.6,0.6061,0.26,0.1045
1.3290912,1,1,2,1,0,1,1,1,0.12,0.1212,0.5,0.2239
1.3120704,3,0,7,9,0,0,0,1,0.8,0.7424,0.49,0.0
1.3226976,4,0,12,21,0,4,1,1,0.3,0.3182,0.61,0.1045
1.349136,4,1,10,15,0,2,1,3,0.62,0.5758,0.83,0.1343
1.3053312,2,0,5,15,0,6,0,2,0.54,0.5152,0.94,0.1642
1.3169952,4,0,9,7,0,1,1,2,0.62,0.5455,0.94,0.0
1.3347072,2,1,4,17,0,3,1,2,0.42,0.4242,0.77,0.194
1.3041216,2,0,4,4,0,6,0,2,0.42,0.4242,0.54,0.2239
1.297296,1,0,2,7,0,4,1,1,0.1,0.0758,0.5,0.4179
1.3276224,1,1,1,10,0,5,1,3,0.48,0.4697,1.0,0.1642
1.3411872,3,1,7,20,0,1,1,1,0.78,0.697,0.43,0.1343
1.3468032,3,1,9,15,0,3,1,1,0.78,0.7727,0.7,0.194
1.3544928,4,1,12,4,0,1,1,1,0.36,0.3788,0.93,0.0
1.34784,3,1,9,19,0,1,1,2,0.62,0.5909,0.73,0.1045
1.3510368,4,1,10,5,0,3,1,1,0.5,0.4848,0.82,0.0
1.2963456,1,0,1,5,0,0,0,1,0.14,0.2121,0.86,0.0
1.3542336,4,1,11,15,0,5,1,2,0.42,0.4242,0.38,0.1045
1.3316832,1,1,3,0,0,3,1,1,0.54,0.5152,0.6,0.1045
1.3190688,4,0,10,18,0,4,1,2,0.46,0.4545,0.51,0.2985
1.35,4,1,10,1,0,5,1,1,0.4,0.4091,0.66,0.0896
1.297296,1,0,2,14,0,4,1,1,0.2,0.1818,0.27,0.2836
1.3319424,1,1,3,5,0,6,0,2,0.42,0.4242,0.94,0.0896
1.349136,4,1,10,4,0,2,1,2,0.56,0.5303,0.83,0.0896
1.3178592,4,0,10,0,0,4,1,1,0.5,0.4848,0.72,0.194
1.331424,1,1,3,17,0,0,0,1,0.52,0.5,0.27,0.2985
1.3445568,3,1,8,19,0,5,1,1,0.76,0.7121,0.62,0.2836
1.3258944,1,1,1,15,0,6,0,1,0.58,0.5455,0.37,0.2985
1.2945312,1,0,1,8,0,0,0,1,0.1,0.0909,0.49,0.2836
1.296864,1,0,2,11,0,6,0,3,0.22,0.2273,1.0,0.1343
1.343952,3,1,8,17,0,5,1,2,0.84,0.803,0.53,0.2836
1.3260672,1,1,1,3,0,1,1,1,0.24,0.2424,0.52,0.1642
1.3410144,3,1,6,11,0,6,0,1,0.88,0.7727,0.3,0.2537
1.3523328,4,1,11,22,0,4,1,1,0.34,0.303,0.42,0.2985
1.3238208,4,0,12,21,0,3,1,2,0.34,0.3333,0.66,0.1642
1.3541472,4,1,11,10,0,4,1,1,0.28,0.303,0.65,0.0896
1.3271904,1,1,1,13,0,0,0,2,0.16,0.1818,0.8,0.1343
1.3081824,2,0,6,16,0,4,1,3,0.66,0.6212,0.69,0.194
1.3239936,4,0,12,15,0,5,1,2,0.32,0.303,0.45,0.2985
1.3004064,1,0,3,9,0,5,1,1,0.46,0.4545,0.63,0.2239
1.302048,2,0,4,16,0,3,1,1,0.54,0.5152,0.28,0.4179
1.310688,3,0,7,0,0,5,1,1,0.62,0.5909,0.73,0.2239
1.322784,4,0,12,10,0,5,1,1,0.3,0.2879,0.75,0.2239
1.3032576,2,0,4,5,0,3,1,1,0.4,0.4091,0.94,0.194
1.3326336,2,1,3,3,0,0,0,3,0.42,0.4242,0.94,0.2985
1.3285728,1,1,2,7,0,2,1,1,0.32,0.3485,0.45,0.0
1.3026528,2,0,4,4,0,3,1,3,0.4,0.4091,0.94,0.3284
1.33488,2,1,4,22,0,5,1,1,0.54,0.5152,0.68,0.2537
1.3424832,3,1,7,9,0,2,1,2,0.82,0.7727,0.49,0.2239
1.3226112,4,0,11,23,0,3,1,1,0.28,0.2576,0.52,0.2836
1.353024,4,1,11,23,0,5,1,1,0.32,0.303,0.53,0.2239
1.3483584,4,1,9,14,0,0,0,1,0.6,0.6212,0.38,0.194
1.3449888,3,1,8,13,0,3,1,2,0.78,0.7121,0.49,0.194
1.2997152,1,0,3,1,0,4,1,3,0.34,0.3182,0.0,0.2537
1.31328,3,0,8,18,0,0,0,1,0.74,0.697,0.66,0.1642
1.2995424,1,0,3,2,0,2,1,1,0.24,0.2424,0.52,0.1343
1.353888,4,1,11,12,0,1,1,1,0.42,0.4242,0.35,0.1045
1.3192416,4,0,10,10,0,6,0,2,0.44,0.4394,0.62,0.1045
1.3425696,3,1,7,17,0,3,1,1,0.74,0.697,0.7,0.2537
1.3404096,3,1,6,0,0,6,0,1,0.64,0.5758,0.83,0.0
1.3293504,1,1,2,7,0,4,1,2,0.3,0.303,0.7,0.1343
1.3013568,2,0,3,3,0,2,1,1,0.24,0.2121,0.32,0.2985
1.2998016,1,0,3,12,0,5,1,2,0.34,0.3182,0.53,0.2537
1.3441248,3,1,8,18,0,0,0,3,0.7,0.6667,0.74,0.1343
1.3523328,4,1,11,17,0,4,1,1,0.4,0.4091,0.2,0.2985
1.325376,1,1,1,15,0,0,0,1,0.46,0.4545,0.51,0.2985
1.3398048,2,1,6,4,0,6,0,1,0.54,0.5152,0.68,0.1343
1.2975552,1,0,2,17,0,0,0,1,0.42,0.4242,0.28,0.3284
1.3079232,2,0,6,16,0,1,1,1,0.7,0.6364,0.37,0.4179
1.3550112,4,1,12,7,0,0,0,3,0.4,0.4091,0.87,0.2239
1.3561344,1,1,12,7,0,6,0,1,0.26,0.2273,0.44,0.4179
1.3450752,3,1,8,3,0,4,1,1,0.62,0.5909,0.73,0.2537
1.3328928,2,1,3,0,0,3,1,1,0.36,0.3333,0.4,0.2836
1.356048,1,1,12,23,0,5,1,1,0.26,0.2424,0.44,0.2836
1.309824,3,0,7,16,0,2,1,1,0.82,0.7576,0.46,0.1045
1.3351392,2,1,4,2,0,1,1,2,0.32,0.303,0.87,0.3284
1.353024,4,1,11,18,0,5,1,1,0.34,0.3333,0.53,0.1642
1.3408416,3,1,6,20,0,4,1,1,0.82,0.7273,0.34,0.194
1.3164768,3,0,9,16,0,2,1,2,0.6,0.5606,0.83,0.1642
1.3417056,3,1,7,21,0,0,0,1,0.76,0.7273,0.7,0.1343
1.334448,2,1,4,13,0,0,0,1,0.66,0.6212,0.44,0.2836
1.3125024,3,0,8,2,0,5,1,1,0.66,0.6212,0.69,0.0
1.3140576,3,0,8,10,0,2,1,1,0.7,0.6364,0.37,0.0
1.297728,1,0,2,0,0,2,1,1,0.3,0.2727,0.49,0.4179
1.3002336,1,0,3,10,0,3,1,2,0.36,0.3485,0.81,0.1642
1.3346208,2,1,4,13,0,2,1,1,0.62,0.6212,0.29,0.2537
1.3476672,3,1,9,4,0,6,0,2,0.6,0.5909,0.69,0.3582
1.3118112,3,0,7,6,0,4,1,1,0.7,0.6515,0.7,0.0896
1.3120704,3,0,7,18,0,0,0,1,0.86,0.7879,0.41,0.2836
1.3445568,3,1,8,1,0,5,1,1,0.7,0.6515,0.65,0.1045
1.3536288,4,1,11,4,0,5,1,1,0.24,0.2576,0.75,0.1045
1.3186368,4,0,10,10,0,6,0,1,0.54,0.5152,0.45,0.4478
1.3544928,4,1,12,20,0,1,1,2,0.46,0.4545,0.77,0.0
1.2996288,1,0,3,8,0,3,1,2,0.24,0.2424,0.87,0.1343
1.3220064,4,0,11,12,0,3,1,1,0.48,0.4697,0.55,0.4179
1.294272,1,0,1,21,0,4,1,2,0.22,0.2121,0.55,0.2239
1.3071456,2,0,6,18,0,6,0,2,0.74,0.6515,0.3,0.1642
1.3136256,3,0,8,11,0,4,1,1,0.76,0.7121,0.58,0.2537
1.3326336,2,1,3,10,0,0,0,2,0.4,0.4091,0.87,0.3284
1.3453344,3,1,8,20,0,0,0,2,0.64,0.6061,0.73,0.194
1.3118112,3,0,7,20,0,4,1,1,0.8,0.7879,0.63,0.194
1.3234752,4,0,12,23,0,6,0,1,0.2,0.2121,0.47,0.1642
1.3412736,3,1,7,8,0,2,1,1,0.74,0.6818,0.62,0.0896
1.3144896,3,0,8,20,0,0,0,1,0.72,0.6515,0.45,0.1045
1.3520736,4,1,11,11,0,1,1,1,0.34,0.3182,0.46,0.2239
1.2941856,1,0,1,17,0,3,1,1,0.24,0.2273,0.38,0.194
1.3473216,3,1,9,5,0,2,1,1,0.46,0.4545,0.72,0.0896
1.3222656,4,0,11,12,0,6,0,1,0.44,0.4394,0.51,0.0
1.296,1,0,1,7,0,3,1,3,0.22,0.2121,0.87,0.2985
1.2966048,1,0,2,4,0,3,1,3,0.22,0.2121,0.93,0.2836
1.3284,1,1,2,8,0,0,0,2,0.24,0.2424,0.75,0.1642
1.3432608,3,1,7,5,0,4,1,1,0.66,0.6212,0.74,0.194
1.356912,1,1,12,10,0,1,1,2,0.2,0.2121,0.69,0.1343
1.3459392,3,1,8,12,0,0,0,3,0.72,0.697,0.74,0.3582
1.2996288,1,0,3,12,0,3,1,2,0.32,0.303,0.76,0.2537
1.3308192,1,1,3,11,0,0,0,1,0.32,0.2879,0.45,0.3881
1.3410144,3,1,6,0,0,6,0,3,0.64,0.5758,0.89,0.1642
1.342656,3,1,7,23,0,4,1,3,0.66,0.5909,0.89,0.2239
1.2944448,1,0,1,5,0,6,0,2,0.16,0.1667,0.74,0.1642
1.316736,4,0,9,22,0,5,1,1,0.6,0.5152,0.94,0.1642
1.322784,4,0,12,1,0,5,1,1,0.24,0.2879,0.75,0.0
1.317168,4,0,9,13,0,3,1,1,0.7,0.6667,0.74,0.2537
1.3373856,2,1,5,16,0,6,0,1,0.74,0.6515,0.3,0.1045
1.3017888,2,0,4,10,0,0,0,1,0.4,0.4091,0.43,0.4179
1.3073184,2,0,6,16,0,1,1,1,0.76,0.6667,0.33,0.1343
1.2978144,1,0,2,23,0,3,1,1,0.38,0.3939,0.4,0.2239
1.3382496,2,1,5,13,0,2,1,1,0.82,0.7727,0.52,0.3881
1.3423968,3,1,7,20,0,1,1,1,0.8,0.7727,0.59,0.1343
1.3148352,3,0,9,8,0,4,1,1,0.62,0.5909,0.73,0.1343
1.305936,2,0,5,23,0,6,0,1,0.58,0.5455,0.78,0.0896
1.3429152,3,1,7,13,0,0,0,2,0.7,0.6515,0.65,0.0896
1.3385088,2,1,6,15,0,5,1,3,0.72,0.6818,0.66,0.2836
1.3136256,3,0,8,1,0,4,1,2,0.66,0.6212,0.65,0.1642
1.3420512,3,1,7,10,0,4,1,1,0.74,0.6667,0.48,0.1642
1.3260672,1,1,1,2,0,1,1,1,0.24,0.2424,0.56,0.1343
1.3363488,2,1,5,16,0,1,1,2,0.6,0.6212,0.53,0.3881
1.301616,2,0,4,16,0,5,1,1,0.34,0.303,0.46,0.4179
1.3042944,2,0,5,0,0,1,1,1,0.46,0.4545,0.72,0.1343
1.3001472,1,0,3,8,0,2,1,1,0.26,0.2879,0.7,0.0896
1.3068864,2,0,6,10,0,3,1,2,0.76,0.7424,0.75,0.2537
1.318464,4,0,10,2,0,4,1,2,0.54,0.5152,0.94,0.0
1.3137984,3,0,8,1,0,6,0,1,0.62,0.5758,0.83,0.0
1.31328,3,0,8,8,0,0,0,2,0.66,0.5909,0.89,0.2836
